id,store_id,product_id,description,raw_data,source_page,scraped_at
199944,paodeacucar,1630102,Cerveja Puro Malte Pure Gold Stella Artois Lata 350ml,"{""id"": 1630102, ""stock"": true, ""priceType"": ""O"", ""price"": 5.49, ""priceFrom"": 5.79, ""productPromotions"": [{""startDate"": ""2026-07-06T09:01:31.198207"", ""endDate"": ""2026-07-08T09:01:31.198207"", ""promotionSealColor"": ""AMARELO"", ""department"": null, ""percentDiscount"": null, ""paymentFormName"": null, ""promotionQuantityBuy"": null, ""promotionQuantityPayFor"": null, ""promotionNominalPrice"": null, ""unitPrice"": 5.49, ""ruleId"": null, ""promotionPercentOffOnUnity"": 1, ""promotionPercentOff"": 5, ""subscriptionPrice"": null, ""appExclusive"": false, ""specialPageUrl"": null, ""isHeterogeneousPromotion"": null}], ""productPromotion"": {""startDate"": ""2026-07-06T09:01:31.198207"", ""endDate"": ""2026-07-08T09:01:31.198207"", ""promotionSealColor"": ""AMARELO"", ""department"": null, ""percentDiscount"": null, ""paymentFormName"": null, ""promotionQuantityBuy"": null, ""promotionQuantityPayFor"": null, ""promotionNominalPrice"": null, ""unitPrice"": 5.49, ""ruleId"": null, ""promotionPercentOffOnUnity"": 1, ""promotionPercentOff"": 5, ""subscriptionPrice"": null, ""appExclusive"": false, ""specialPageUrl"": null, ""isHeterogeneousPromotion"": null}, ""sku"": ""1400840"", ""brand"": ""STELLA ARTOIS"", ""productImages"": [""/img/uploads/1/28/33076028.png""], ""urlDetails"": ""https://www.paodeacucar.com/produto/1630102/cerveja-puro-malte-pure-gold-stella-artois-lata-350ml"", ""name"": ""Cerveja Puro Malte Pure Gold Stella Artois Lata 350ml"", ""attributes"": {}, ""sellerName"": ""Pão de Açúcar"", ""storeId"": 461, ""sellType"": ""1P"", ""fromCDNal"": false, ""variableWeight"": false}",1,2026-07-07T12:01:57.104409+00:00
199945,paodeacucar,59785,Refrigerante Zero Açúcar Coca-Cola Garrafa 2L,"{""id"": 59785, ""stock"": true, ""priceType"": ""O"", ""price"": 10.99, ""priceFrom"": 12.49, ""productPromotions"": [{""startDate"": ""2026-07-06T09:01:31.201322"", ""endDate"": ""2026-07-08T09:01:31.201322"", ""promotionSealColor"": ""AMARELO"", ""department"": null, ""percentDiscount"": null, ""paymentFormName"": null, ""promotionQuantityBuy"": null, ""promotionQuantityPayFor"": null, ""promotionNominalPrice"": null, ""unitPrice"": 10.99, ""ruleId"": null, ""promotionPercentOffOnUnity"": 1, ""promotionPercentOff"": 12, ""subscriptionPrice"": null, ""appExclusive"": false, ""specialPageUrl"": null, ""isHeterogeneousPromotion"": null}], ""productPromotion"": {""startDate"": ""2026-07-06T09:01:31.201322"", ""endDate"": ""2026-07-08T09:01:31.201322"", ""promotionSealColor"": ""AMARELO"", ""department"": null, ""percentDiscount"": null, ""paymentFormName"": null, ""promotionQuantityBuy"": null, ""promotionQuantityPayFor"": null, ""promotionNominalPrice"": null, ""unitPrice"": 10.99, ""ruleId"": null, ""promotionPercentOffOnUnity"": 1, ""promotionPercentOff"": 12, ""subscriptionPrice"": null, ""appExclusive"": false, ""specialPageUrl"": null, ""isHeterogeneousPromotion"": null}, ""sku"": ""4346968"", ""brand"": ""Coca-Cola"", ""productImages"": [""/img/uploads/1/705/33062705.png""], ""urlDetails"": ""https://www.paodeacucar.com/produto/59785/refrigerante-zero-acucar-coca-cola-garrafa-2l"", ""name"": ""Refrigerante Zero Açúcar Coca-Cola Garrafa 2L"", ""attributes"": {}, ""sellerName"": ""Pão de Açúcar"", ""storeId"": 461, ""sellType"": ""1P"", ""fromCDNal"": false, ""variableWeight"": false}",1,2026-07-07T12:01:57.104409+00:00
199946,paodeacucar,180880,"Wafer ao Leite Kitkat Pacote 41,5g","{""id"": 180880, ""stock"": true, ""priceType"": ""O"", ""price"": 3.99, ""priceFrom"": 6.99, ""productPromotions"": [{""startDate"": ""2026-07-06T09:01:31.19659"", ""endDate"": ""2026-07-08T09:01:31.19659"", ""promotionSealColor"": ""AMARELO"", ""department"": null, ""percentDiscount"": null, ""paymentFormName"": null, ""promotionQuantityBuy"": null, ""promotionQuantityPayFor"": null, ""promotionNominalPrice"": null, ""unitPrice"": 3.99, ""ruleId"": null, ""promotionPercentOffOnUnity"": 1, ""promotionPercentOff"": 42, ""subscriptionPrice"": null, ""appExclusive"": false, ""specialPageUrl"": null, ""isHeterogeneousPromotion"": null}], ""productPromotion"": {""startDate"": ""2026-07-06T09:01:31.19659"", ""endDate"": ""2026-07-08T09:01:31.19659"", ""promotionSealColor"": ""AMARELO"", ""department"": null, ""percentDiscount"": null, ""paymentFormName"": null, ""promotionQuantityBuy"": null, ""promotionQuantityPayFor"": null, ""promotionNominalPrice"": null, ""unitPrice"": 3.99, ""ruleId"": null, ""promotionPercentOffOnUnity"": 1, ""promotionPercentOff"": 42, ""subscriptionPrice"": null, ""appExclusive"": false, ""specialPageUrl"": null, ""isHeterogeneousPromotion"": null}, ""sku"": ""4678274"", ""brand"": ""KitKat"", ""productImages"": [""/img/uploads/1/832/33069832.png""], ""urlDetails"": ""https://www.paodeacucar.com/produto/180880/wafer-ao-leite-kitkat-pacote-41,5g"", ""name"": ""Wafer ao Leite Kitkat Pacote 41,5g"", ""attributes"": {}, ""sellerName"": ""Pão de Açúcar"", ""storeId"": 461, ""sellType"": ""1P"", ""fromCDNal"": false, ""variableWeight"": false}",1,2026-07-07T12:01:57.104409+00:00
199947,paodeacucar,1618907,Chocolate ao Leite Crunch Garoto Pacote 80g,"{""id"": 1618907, ""stock"": true, ""priceType"": ""P"", ""price"": 11.99, ""productPromotions"": [{""startDate"": ""2026-07-06T00:00:00"", ""endDate"": ""2026-07-08T23:59:00"", ""promotionSealColor"": ""AMARELO"", ""department"": null, ""percentDiscount"": null, ""paymentFormName"": null, ""promotionQuantityBuy"": null, ""promotionQuantityPayFor"": null, ""promotionNominalPrice"": null, ""unitPrice"": 8.39, ""ruleId"": 147348, ""promotionPercentOffOnUnity"": 1, ""promotionPercentOff"": 30, ""subscriptionPrice"": null, ""appExclusive"": false, ""specialPageUrl"": """", ""isHeterogeneousPromotion"": false}], ""productPromotion"": {""startDate"": ""2026-07-06T00:00:00"", ""endDate"": ""2026-07-08T23:59:00"", ""promotionSealColor"": ""AMARELO"", ""department"": null, ""percentDiscount"": null, ""paymentFormName"": null, ""promotionQuantityBuy"": null, ""promotionQuantityPayFor"": null, ""promotionNominalPrice"": null, ""unitPrice"": 8.39, ""ruleId"": 147348, ""promotionPercentOffOnUnity"": 1, ""promotionPercentOff"": 30, ""subscriptionPrice"": null, ""appExclusive"": false, ""specialPageUrl"": """", ""isHeterogeneousPromotion"": false}, ""sku"": ""1386326"", ""brand"": ""GAROTO"", ""productImages"": [""/img/uploads/1/233/33054233.png""], ""urlDetails"": ""https://www.paodeacucar.com/produto/1618907/chocolate-ao-leite-crunch-garoto-pacote-80g"", ""name"": ""Chocolate ao Leite Crunch Garoto Pacote 80g"", ""attributes"": {}, ""sellerName"": ""Pão de Açúcar"", ""storeId"": 461, ""sellType"": ""1P"", ""fromCDNal"": false, ""variableWeight"": false}",1,2026-07-07T12:01:57.104409+00:00
199948,paodeacucar,1070275,Chocolate Meio Amargo com Amêndoas Garoto Talento Pacote 85g,"{""id"": 1070275, ""stock"": true, ""priceType"": ""P"", ""price"": 10.99, ""productPromotions"": [{""startDate"": ""2026-07-06T00:00:00"", ""endDate"": ""2026-07-08T23:59:00"", ""promotionSealColor"": ""AMARELO"", ""department"": null, ""percentDiscount"": null, ""paymentFormName"": null, ""promotionQuantityBuy"": null, ""promotionQuantityPayFor"": null, ""promotionNominalPrice"": null, ""unitPrice"": 8.24, ""ruleId"": 161944, ""promotionPercentOffOnUnity"": 1, ""promotionPercentOff"": 25, ""subscriptionPrice"": null, ""appExclusive"": false, ""specialPageUrl"": """", ""isHeterogeneousPromotion"": false}], ""productPromotion"": {""startDate"": ""2026-07-06T00:00:00"", ""endDate"": ""2026-07-08T23:59:00"", ""promotionSealColor"": ""AMARELO"", ""department"": null, ""percentDiscount"": null, ""paymentFormName"": null, ""promotionQuantityBuy"": null, ""promotionQuantityPayFor"": null, ""promotionNominalPrice"": null, ""unitPrice"": 8.24, ""ruleId"": 161944, ""promotionPercentOffOnUnity"": 1, ""promotionPercentOff"": 25, ""subscriptionPrice"": null, ""appExclusive"": false, ""specialPageUrl"": """", ""isHeterogeneousPromotion"": false}, ""sku"": ""1335756"", ""brand"": ""GAROTO"", ""productImages"": [""/img/uploads/1/492/33051492.png""], ""urlDetails"": ""https://www.paodeacucar.com/produto/1070275/chocolate-meio-amargo-com-amendoas-garoto-talento-pacote-85g"", ""name"": ""Chocolate Meio Amargo com Amêndoas Garoto Talento Pacote 85g"", ""attributes"": {}, ""sellerName"": ""Pão de Açúcar"", ""storeId"": 461, ""sellType"": ""1P"", ""fromCDNal"": false, ""variableWeight"": false}",1,2026-07-07T12:01:57.104409+00:00
199949,paodeacucar,1340704,Chocolate Nestlé Classic ao Leite com Amendoim 150g,"{""id"": 1340704, ""stock"": true, ""priceType"": ""P"", ""price"": 17.99, ""sku"": ""1341948"", ""brand"": ""CLASSIC"", ""productImages"": [""/img/uploads/1/353/32986353.png""], ""urlDetails"": ""https://www.paodeacucar.com/produto/1340704/chocolate-nestle-classic-ao-leite-com-amendoim-150g"", ""name"": ""Chocolate Nestlé Classic ao Leite com Amendoim 150g"", ""attributes"": {}, ""sellerName"": ""Pão de Açúcar"", ""storeId"": 461, ""sellType"": ""1P"", ""fromCDNal"": false, ""variableWeight"": false}",1,2026-07-07T12:01:57.104409+00:00
199950,paodeacucar,283831,Vinho Do Porto Clube Des Sommeliers Ruby 750ml,"{""id"": 283831, ""stock"": true, ""priceType"": ""O"", ""price"": 69.9, ""priceFrom"": 99.9, ""productPromotions"": [{""startDate"": ""2026-07-06T09:01:31.200663"", ""endDate"": ""2026-07-08T09:01:31.200663"", ""promotionSealColor"": ""AMARELO"", ""department"": null, ""percentDiscount"": null, ""paymentFormName"": null, ""promotionQuantityBuy"": null, ""promotionQuantityPayFor"": null, ""promotionNominalPrice"": null, ""unitPrice"": 69.9, ""ruleId"": null, ""promotionPercentOffOnUnity"": 1, ""promotionPercentOff"": 30, ""subscriptionPrice"": null, ""appExclusive"": false, ""specialPageUrl"": null, ""isHeterogeneousPromotion"": null}], ""productPromotion"": {""startDate"": ""2026-07-06T09:01:31.200663"", ""endDate"": ""2026-07-08T09:01:31.200663"", ""promotionSealColor"": ""AMARELO"", ""department"": null, ""percentDiscount"": null, ""paymentFormName"": null, ""promotionQuantityBuy"": null, ""promotionQuantityPayFor"": null, ""promotionNominalPrice"": null, ""unitPrice"": 69.9, ""ruleId"": null, ""promotionPercentOffOnUnity"": 1, ""promotionPercentOff"": 30, ""subscriptionPrice"": null, ""appExclusive"": false, ""specialPageUrl"": null, ""isHeterogeneousPromotion"": null}, ""sku"": ""1027301"", ""brand"": ""CLUB DES SOMMELIERS"", ""productImages"": [""/img/uploads/1/953/33031953.png""], ""urlDetails"": ""https://www.paodeacucar.com/produto/283831/vinho-do-porto-clube-des-sommeliers-ruby-750ml"", ""name"": ""Vinho Do Porto Clube Des Sommeliers Ruby 750ml"", ""attributes"": {}, ""sellerName"": ""Pão de Açúcar"", ""storeId"": 461, ""sellType"": ""1P"", ""fromCDNal"": false, ""variableWeight"": false}",1,2026-07-07T12:01:57.104409+00:00
199951,paodeacucar,157527,Espumante Brasileiro Chandon Demi Sec 750ml,"{""id"": 157527, ""stock"": true, ""priceType"": ""O"", ""price"": 99.9, ""priceFrom"": 129.9, ""productPromotions"": [{""startDate"": ""2026-07-06T09:01:31.19999"", ""endDate"": ""2026-07-08T09:01:31.19999"", ""promotionSealColor"": ""AMARELO"", ""department"": null, ""percentDiscount"": null, ""paymentFormName"": null, ""promotionQuantityBuy"": null, ""promotionQuantityPayFor"": null, ""promotionNominalPrice"": null, ""unitPrice"": 99.9, ""ruleId"": null, ""promotionPercentOffOnUnity"": 1, ""promotionPercentOff"": 23, ""subscriptionPrice"": null, ""appExclusive"": false, ""specialPageUrl"": null, ""isHeterogeneousPromotion"": null}], ""productPromotion"": {""startDate"": ""2026-07-06T09:01:31.19999"", ""endDate"": ""2026-07-08T09:01:31.19999"", ""promotionSealColor"": ""AMARELO"", ""department"": null, ""percentDiscount"": null, ""paymentFormName"": null, ""promotionQuantityBuy"": null, ""promotionQuantityPayFor"": null, ""promotionNominalPrice"": null, ""unitPrice"": 99.9, ""ruleId"": null, ""promotionPercentOffOnUnity"": 1, ""promotionPercentOff"": 23, ""subscriptionPrice"": null, ""appExclusive"": false, ""specialPageUrl"": null, ""isHeterogeneousPromotion"": null}, ""sku"": ""0799553"", ""brand"": ""CHANDON"", ""productImages"": [""/img/uploads/1/931/33029931.png""], ""urlDetails"": ""https://www.paodeacucar.com/produto/157527/espumante-brasileiro-chandon-demi-sec-750ml"", ""name"": ""Espumante Brasileiro Chandon Demi Sec 750ml"", ""attributes"": {}, ""sellerName"": ""Pão de Açúcar"", ""storeId"": 461, ""sellType"": ""1P"", ""fromCDNal"": false, ""variableWeight"": false}",1,2026-07-07T12:01:57.104409+00:00
199952,paodeacucar,1111907,Espumante Italiano Freixenet Asti 750ml,"{""id"": 1111907, ""stock"": true, ""priceType"": ""O"", ""price"": 149.9, ""priceFrom"": 179.9, ""productPromotions"": [{""startDate"": ""2026-07-06T09:01:31.197689"", ""endDate"": ""2026-07-08T09:01:31.197689"", ""promotionSealColor"": ""AMARELO"", ""department"": null, ""percentDiscount"": null, ""paymentFormName"": null, ""promotionQuantityBuy"": null, ""promotionQuantityPayFor"": null, ""promotionNominalPrice"": null, ""unitPrice"": 149.9, ""ruleId"": null, ""promotionPercentOffOnUnity"": 1, ""promotionPercentOff"": 16, ""subscriptionPrice"": null, ""appExclusive"": false, ""specialPageUrl"": null, ""isHeterogeneousPromotion"": null}], ""productPromotion"": {""startDate"": ""2026-07-06T09:01:31.197689"", ""endDate"": ""2026-07-08T09:01:31.197689"", ""promotionSealColor"": ""AMARELO"", ""department"": null, ""percentDiscount"": null, ""paymentFormName"": null, ""promotionQuantityBuy"": null, ""promotionQuantityPayFor"": null, ""promotionNominalPrice"": null, ""unitPrice"": 149.9, ""ruleId"": null, ""promotionPercentOffOnUnity"": 1, ""promotionPercentOff"": 16, ""subscriptionPrice"": null, ""appExclusive"": false, ""specialPageUrl"": null, ""isHeterogeneousPromotion"": null}, ""sku"": ""1339003"", ""brand"": ""FREIXENET"", ""productImages"": [""/img/uploads/1/778/33005778.png""], ""urlDetails"": ""https://www.paodeacucar.com/produto/1111907/espumante-italiano-freixenet-asti-750ml"", ""name"": ""Espumante Italiano Freixenet Asti 750ml"", ""attributes"": {}, ""sellerName"": ""Pão de Açúcar"", ""storeId"": 461, ""sellType"": ""1P"", ""fromCDNal"": false, ""variableWeight"": false}",1,2026-07-07T12:01:57.104409+00:00
199953,paodeacucar,1632563,Vinho Tinto Italiano Chianti Riserva Guadalmare Castellani 750 Ml ,"{""id"": 1632563, ""stock"": true, ""priceType"": ""O"", ""price"": 79.9, ""priceFrom"": 199.9, ""productPromotions"": [{""startDate"": ""2026-07-06T09:01:31.198632"", ""endDate"": ""2026-07-08T09:01:31.198632"", ""promotionSealColor"": ""AMARELO"", ""department"": null, ""percentDiscount"": null, ""paymentFormName"": null, ""promotionQuantityBuy"": null, ""promotionQuantityPayFor"": null, ""promotionNominalPrice"": null, ""unitPrice"": 79.9, ""ruleId"": null, ""promotionPercentOffOnUnity"": 1, ""promotionPercentOff"": 60, ""subscriptionPrice"": null, ""appExclusive"": false, ""specialPageUrl"": null, ""isHeterogeneousPromotion"": null}], ""productPromotion"": {""startDate"": ""2026-07-06T09:01:31.198632"", ""endDate"": ""2026-07-08T09:01:31.198632"", ""promotionSealColor"": ""AMARELO"", ""department"": null, ""percentDiscount"": null, ""paymentFormName"": null, ""promotionQuantityBuy"": null, ""promotionQuantityPayFor"": null, ""promotionNominalPrice"": null, ""unitPrice"": 79.9, ""ruleId"": null, ""promotionPercentOffOnUnity"": 1, ""promotionPercentOff"": 60, ""subscriptionPrice"": null, ""appExclusive"": false, ""specialPageUrl"": null, ""isHeterogeneousPromotion"": null}, ""sku"": ""1403828"", ""brand"": ""Castellani"", ""productImages"": [""/img/uploads/1/659/32918659.jpg"", ""/img/uploads/1/660/32918660.png""], ""urlDetails"": ""https://www.paodeacucar.com/produto/1632563/vinho-tinto-italiano-chianti-riserva-guadalmare-castellani-750-ml-"", ""name"": ""Vinho Tinto Italiano Chianti Riserva Guadalmare Castellani 750 Ml "", ""attributes"": {}, ""sellerName"": ""Pão de Açúcar"", ""storeId"": 461, ""sellType"": ""1P"", ""fromCDNal"": false, ""variableWeight"": false}",1,2026-07-07T12:01:57.104409+00:00
